827201344	415	10.01	31	
827201664	413	9.75	31	
827201984	413	9.88	30	
827202240	411	10.19	30	
827202560	412	8.51	32	
827202880	416	7.56	34	
827203200	416	7.82	34	
827203456	429	8.56	35	
827203776	427	8.15	34	
827204096	423	7.55	34	
827204352	427	7.05	34	
827204672	425	5.74	35	
827204928	426	6.16	36	
827205248	436	6.62	36	
827205568	429	6.39	34	
827205824	433	6.34	35	
827206144	436	6.22	35	
827206528	431	5.89	34	
827206848	435	5.3	35	
827207104	427	5.52	35	
827207424	434	5.28	34	
827207744	440	4.72	36	
827208064	434	4.31	35	
827208384	434	3.86	35	
827208640	435	3.46	36	
827208960	437	4.04	36	
827209280	441	4.74	36	
827209536	444	5.2	36	
827209856	443	5.33	36	
827210176	445	5.68	36	
827210432	437	5.19	34	
827210752	438	4.78	35	
827211072	435	4.77	35	
827211392	433	4.83	34	
827211584	436	4.29	35	
827211904	433	4.15	35	
827212160	430	4.42	36	
827212480	428	4.47	32	
827212800	433	4.68	33	
827213056	447	6.39	34	
827213376	442	4.52	37	
827213696	438	4.8	37	
827213952	452	4.92	39	
827214272	455	5.09	39	
827214592	450	5.11	38	
827214976	454	5.43	39	
827215168	455	5.58	39	
827215552	456	5.38	39	
827215808	449	4.96	38	
827216128	443	4.94	37	
827216448	438	4.55	37	
827216704	443	5.08	37	
827217024	439	4.63	37	
827217344	437	4.79	37	
827217600	432	5.28	36	
827217920	439	5.42	37	
827218240	439	5.22	36	
827218560	445	5.88	37	
827218880	441	5.42	36	
827219200	452	5.98	37	
827219456	454	6.09	37	
827219776	454	5.95	36	
827220096	463	5.5	38	
827220352	460	5.78	37	
827220672	455	5.39	37	
827220992	458	5.66	37	
827221248	456	4.69	37	
827221568	451	4.97	36	
827221888	452	5.25	36	
827222144	449	5.12	36	
827222464	451	4.97	36	
827222784	450	5.2	36	
827223040	451	5.36	36	
827223360	451	5.48	36	
827223680	454	5.66	37	
827223936	449	5.02	36	
827224320	450	5.47	36	
827224640	450	5.73	36	
827224896	450	5.48	37	
827225216	451	5.37	37	
827225536	451	5.17	37	
827225792	448	4.99	37	
827226112	440	4.84	36	
827226432	441	5.15	36	
827226688	442	4.58	36	
827227008	441	4.53	36	
827227328	443	5.48	35	
827227584	442	5.45	35	
827227904	437	6.03	34	
827228224	438	5.82	34	
827228480	440	5.75	35	
827228800	439	5.77	35	
827229120	438	5.77	34	
827229376	437	5.8	35	
827229696	437	5.81	35	
827230016	435	5.83	35	
827230272	434	5.9	35	
827230592	433	5.47	36	
827230912	434	5.41	36	
827231296	435	5.4	36	
827231616	436	5.27	37	
827231936	438	5.8	37	
827232192	439	5.99	37	
827232512	438	5.77	36	
827232832	441	5.56	37	
827233088	440	5.68	37	
827233472	442	5.6	37	
827233728	439	5.3	36	
827234048	435	4.88	37	
827234368	435	4.72	38	
827234624	433	4.76	38	
827234944	429	5.0	37	
827235264	429	5.16	37	
827235584	427	5.27	37	
827235840	426	5.56	36	
827236160	426	5.25	37	
827236480	417	5.32	35	
827236736	412	5.71	34	
827237120	412	5.63	35	
827237376	432	4.72	37	
827237696	438	4.43	37	
827238016	442	4.52	38	
827238272	441	4.57	38	
827238592	438	4.23	38	
827238912	441	4.52	39	
827239168	440	4.34	39	
827239488	437	4.49	40	
827239808	439	4.69	40	
827240128	438	4.76	40	
827240384	433	5.09	39	
827240704	431	5.08	38	
827240960	436	5.02	39	
827241280	430	5.58	38	
827241600	427	5.69	37	
827241856	428	6.11	37	
827242176	430	6.01	38	
827242496	430	5.94	38	
827242816	431	5.85	38	
827243136	428	6.02	37	
827243456	425	5.82	37	
827243776	423	6.2	36	
827244032	422	6.37	36	
827244352	426	5.98	37	
827244608	426	6.19	37	
827244928	423	6.13	37	
827245248	420	5.79	36	
827245504	419	5.71	36	
827245824	421	5.48	36	
827246144	421	5.7	36	
827246400	417	5.33	35	
827246720	418	5.53	35	
827247040	419	5.3	35	
827247360	419	5.26	35	
827247680	420	6.0	35	
827248000	418	6.22	35	
827248256	418	5.98	35	
827248576	417	6.1	35	
827248896	420	6.38	35	
827249152	416	6.07	34	
827249472	418	6.13	35	
827249792	418	6.44	35	
827250048	422	6.73	35	
827250368	425	6.9	36	
827250688	422	6.96	36	
827250944	420	7.01	35	
827251264	421	7.38	35	
827251584	425	7.49	36	
827251968	430	7.12	36	
827252288	427	6.82	36	
827252608	424	6.48	37	
827252864	426	6.72	37	
827253184	425	6.86	37	
827253504	421	6.92	37	
827253760	420	6.85	36	
827254080	421	6.85	37	
827254400	419	6.85	36	
827254656	424	7.06	37	
827254976	420	6.85	36	
827255296	418	6.41	36	
827255552	422	6.35	36	
827255872	428	6.66	37	
827256192	430	7.0	37	
827256448	430	6.77	37	
827256768	424	5.98	37	
827257088	426	5.62	38	
827257344	421	6.0	37	
827257664	418	6.16	37	
827257984	418	6.03	36	
827258240	417	5.95	36	
827258560	417	5.8	36	
827258880	415	5.79	36	
827259136	417	5.91	36	
827259520	414	5.7	35	
827259840	412	5.86	35	
827260096	414	6.06	35	
827260416	413	5.8	35	
827260736	411	5.71	34	
827260992	411	5.51	34	
827261312	411	5.5	34	
827261632	410	5.66	34	
827261888	407	6.49	32	
827262208	407	6.78	33	
827262528	405	6.95	33	
827262784	407	7.03	33	
827263104	408	6.55	34	
827263424	412	6.35	34	
827263680	413	6.55	35	
827264000	414	6.42	35	
827264320	416	6.3	36	
827264576	414	5.99	35	
827264896	416	6.17	36	
827265216	414	6.32	36	
827265472	415	5.89	36	
827265856	413	6.1	35	
827266112	415	6.2	36	
827266432	413	6.58	35	
827266752	411	6.81	33	
827267072	414	6.78	35	
827267328	412	6.71	33	
827267968	411	6.57	34	
827268224	410	6.83	33	
827268608	412	6.47	34	
827268928	416	6.83	34	
827269184	410	6.56	33	
827269504	409	6.72	33	
827269760	410	6.74	33	
827270080	410	6.72	33	
827270400	408	6.59	32	
827270720	408	6.65	32	
827270976	407	6.62	32	
827271296	405	6.43	31	
827271616	406	6.56	31	
827271872	404	6.54	30	
827272192	399	6.88	29	
827272512	400	7.1	31	
827272768	403	7.0	32	
827273088	399	6.78	31	
827273344	397	6.88	31	
827273664	398	7.24	30	
827273984	399	7.52	30	
827274240	398	7.56	29	
827274560	398	7.34	29	
827274880	395	6.98	28	
827275136	394	7.1	29	
827275456	394	7.03	28	
827275776	392	6.81	27	
827276096	393	6.83	27	
827276416	391	6.88	28	
827276736	392	6.87	28	
827276992	392	6.8	27	
827277312	394	6.75	28	
827277696	394	6.83	28	
827277952	395	6.68	28	
827278272	393	6.71	27	
